,name,price,price_old,url,little_cat,big_cat,start_timestamp,shop
144,"Клубника, 250г","189,90 ₽",,/cat/367/p/klubnika-250g-11034,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
145,Огурцы Луховицкие длинные,"39,90 ₽",,/cat/366/p/ogurcy-luhovickie-dlinnye-3673129,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
146,"Сахар Советский Экстра, 1кг","99,99 ₽",,/cat/395/p/sahar-sovetskij-ekstra-1kg-3650732,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
147,"Лимон Маркет Перекрёсток, 2шт","109,90 ₽",,/cat/350/p/limon-market-perekrestok-2st-3677353,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
148,"Лайм Маркет Перекрёсток, 3шт","139,90 ₽",,/cat/350/p/lajm-market-perekrestok-3st-3678347,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
149,Огурцы Подмосковные,"119,90 ₽",,/cat/366/p/ogurcy-podmoskovnye-4054207,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
150,"Лимон Узбекистан, 2шт","149,90 ₽",,/cat/367/p/limon-uzbekistan-2st-3148269,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
151,"Вода Aqua Minerale питьевая газированная, 1л","45,99 ₽",,/cat/424/p/voda-aqua-minerale-pitevaa-gazirovannaa-1l-3626352,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
152,"Лёд Холод Севера плотный пищевой кубиками из замороженной питьевой воды, 1кг","159,00 ₽",,/cat/422/p/led-holod-severa-plotnyj-pisevoj-kubikami-iz-zamorozennoj-pitevoj-vody-1kg-4113080,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
153,Лайм,"359,90 ₽",,/cat/367/p/lajm-325,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
154,"Напиток сокосодержащий Любимый Солнечный нектарин с мякотью, 950мл","85,99 ₽",,/cat/425/p/napitok-sokosoderzasij-lubimyj-solnecnyj-nektarin-s-makotu-950ml-3501707,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
155,"Огурцы Бакинские, 300г","109,90 ₽",,/cat/366/p/ogurcy-bakinskie-300g-3368260,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
156,"Вода Aquanika питьевая газированная, 1.5л","45,99 ₽",,/cat/424/p/voda-aquanika-pitevaa-gazirovannaa-1-5l-4058479,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
157,"Сахар Маркет Перекрёсток тростниковый нерафинированный кристаллический, 1кг","299,99 ₽",,/cat/350/p/sahar-market-perekrestok-trostnikovyj-nerafinirovannyj-kristalliceskij-1kg-3629156,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
158,"Сахар Еврозлак песок, 750г","139,99 ₽",,/cat/395/p/sahar-evrozlak-pesok-750g-3141371,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
159,"Мёд Медовая Долина луговой натуральный, 250г","184,99 ₽",,/cat/397/p/med-medovaa-dolina-lugovoj-naturalnyj-250g-3279267,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
160,"Напиток сокосодержащий Любимый Тропический Мохито, 750мл","69,99 ₽","85,99 ₽",/cat/425/p/napitok-sokosoderzasij-lubimyj-tropiceskij-mohito-750ml-4125354,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
161,"Напиток сокосодержащий Любимый Клубничная Маргарита, 750мл","85,99 ₽",,/cat/425/p/napitok-sokosoderzasij-lubimyj-klubnicnaa-margarita-750ml-4125356,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
162,"Напиток сокосодержащий Любимый Пина-Колада, 750мл","85,99 ₽",,/cat/425/p/napitok-sokosoderzasij-lubimyj-pina-kolada-750ml-4125355,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
163,"Мёд Медовый Дом Башкирские степи цветочный натуральный, 320г","399,99 ₽",,/cat/397/p/med-medovyj-dom-baskirskie-stepi-cvetocnyj-naturalnyj-320g-3612502,Для летних блюд,"Лето, солнце, жара",1657052141,perekrestok
164,"Пломбир Чистая Линия Гигант фисташковый рожок 12%, 110г","154,99 ₽",,/cat/421/p/plombir-cistaa-linia-gigant-fistaskovyj-rozok-12-110g-3387744,Перекус,"Лето, солнце, жара",1657052141,perekrestok
165,"Эскимо Чистая Линия Российское пломбир, 80г","99,99 ₽","129,99 ₽",/cat/421/p/eskimo-cistaa-linia-rossijskoe-plombir-80g-2128085,Перекус,"Лето, солнце, жара",1657052141,perekrestok
166,"Мороженое Snickers молочное с карамелью и арахисом, 48г","89,99 ₽",,/cat/421/p/morozenoe-snickers-molocnoe-s-karamelu-i-arahisom-48g-6150,Перекус,"Лето, солнце, жара",1657052141,perekrestok
167,"Десерт сорбет Зелёная Линия Манго-груша замороженный, 75г","99,99 ₽","119,90 ₽",/cat/349/p/desert-sorbet-zelenaa-linia-mango-grusa-zamorozennyj-75g-4096149,Перекус,"Лето, солнце, жара",1657052141,perekrestok
168,"Десерт сорбет Зелёная Линия Малиновый замороженный, 75г","99,99 ₽","119,90 ₽",/cat/349/p/desert-sorbet-zelenaa-linia-malinovyj-zamorozennyj-75g-4096150,Перекус,"Лето, солнце, жара",1657052141,perekrestok
169,"Мороженое сливочное 48 копеек Шоколадная Прага с кусочками шоколада и бисквита 8%, 432г","539,99 ₽",,/cat/421/p/morozenoe-slivocnoe-48-kopeek-sokoladnaa-praga-s-kusockami-sokolada-i-biskvita-8-432g-4051008,Перекус,"Лето, солнце, жара",1657052141,perekrestok
170,"Пломбир 48 копеек 12%, 419г","409,99 ₽",,/cat/421/p/plombir-48-kopeek-12-419g-4048083,Перекус,"Лето, солнце, жара",1657052141,perekrestok
171,"Мороженое пломбир Зелёная Линия солёная карамель 15%, 75г","104,99 ₽",,/cat/349/p/morozenoe-plombir-zelenaa-linia-solenaa-karamel-15-75g-4096147,Перекус,"Лето, солнце, жара",1657052141,perekrestok
172,"Пломбир Чистая Линия ванильный 12%, 70г","119,99 ₽","179,99 ₽",/cat/421/p/plombir-cistaa-linia-vanilnyj-12-70g-3975059,Перекус,"Лето, солнце, жара",1657052141,perekrestok
173,"Мороженое сливочное Зелёная Линия Мятное с брауни 10%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-matnoe-s-brauni-10-75g-4096144,Перекус,"Лето, солнце, жара",1657052141,perekrestok
174,"Пломбир Чистая Линия Московская лакомка 12%, 80г","134,99 ₽",,/cat/421/p/plombir-cistaa-linia-moskovskaa-lakomka-12-80g-3334700,Перекус,"Лето, солнце, жара",1657052141,perekrestok
175,"Мороженое сливочное 48 Копеек шоколадное с шоколадным соусом 8%, 232г","149,99 ₽","189,99 ₽",/cat/421/p/morozenoe-slivocnoe-48-kopeek-sokoladnoe-s-sokoladnym-sousom-8-232g-4048583,Перекус,"Лето, солнце, жара",1657052141,perekrestok
176,"Мороженое сливочное Зелёная Линия клубника со сливками 10%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-klubnika-so-slivkami-10-75g-4096146,Перекус,"Лето, солнце, жара",1657052141,perekrestok
177,"Мороженое сливочное Зелёная Линия фисташковое 8%, 75г","99,99 ₽","119,90 ₽",/cat/349/p/morozenoe-slivocnoe-zelenaa-linia-fistaskovoe-8-75g-4096148,Перекус,"Лето, солнце, жара",1657052141,perekrestok
178,"Мороженое молочное Mars с карамелью в глазури батончик, 41.8г","87,99 ₽",,/cat/421/p/morozenoe-molocnoe-mars-s-karamelu-v-glazuri-batoncik-41-8g-13164,Перекус,"Лето, солнце, жара",1657052141,perekrestok
179,"Мороженое Зелёная Линия Мадагаскарская ваниль пломбир 14%, 75г","104,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-madagaskarskaa-vanil-plombir-14-75g-4210656,Перекус,"Лето, солнце, жара",1657052141,perekrestok
180,"Пломбир 48 Копеек ванильный в глазури с миндалём обжаренным в сахаре рожок 12%, 106г","134,99 ₽",,/cat/421/p/plombir-48-kopeek-vanilnyj-v-glazuri-s-mindalem-obzarennym-v-sahare-rozok-12-106g-4048090,Перекус,"Лето, солнце, жара",1657052141,perekrestok
181,"Мороженое Baskin Robbins Пралине со сливками, 1л","739,99 ₽",,/cat/421/p/morozenoe-baskin-robbins-praline-so-slivkami-1l-4852,Перекус,"Лето, солнце, жара",1657052141,perekrestok
182,"Пломбир Чистая Линия Семейное ванильный 12%, 450г","479,99 ₽",,/cat/421/p/plombir-cistaa-linia-semejnoe-vanilnyj-12-450g-3334702,Перекус,"Лето, солнце, жара",1657052141,perekrestok
183,"Мороженое сливочное Snickers с пастой из арахиса 8.5%, 340г","479,99 ₽",,/cat/421/p/morozenoe-slivocnoe-snickers-s-pastoj-iz-arahisa-8-5-340g-4078154,Перекус,"Лето, солнце, жара",1657052141,perekrestok
184,"Пломбир Movenpick Mango&Cream с манговым наполнителем и кусочками манго 12.7%, 281г","549,99 ₽","719,99 ₽",/cat/421/p/plombir-movenpick-mango-cream-s-mangovym-napolnitelem-i-kusockami-mango-12-7-281g-4123781,Перекус,"Лето, солнце, жара",1657052141,perekrestok
185,"Мороженое Baskin Robbins Бейсбольный орешек, 1л","719,99 ₽",,/cat/421/p/morozenoe-baskin-robbins-bejsbolnyj-oresek-1l-14901,Перекус,"Лето, солнце, жара",1657052141,perekrestok
186,"Мороженое Baskin Robbins миндально-фисташковое, 1л","759,99 ₽",,/cat/421/p/morozenoe-baskin-robbins-mindalno-fistaskovoe-1l-2105540,Перекус,"Лето, солнце, жара",1657052141,perekrestok
187,"Мороженое Baskin Robbins печенье со сливками, 1л","759,99 ₽",,/cat/421/p/morozenoe-baskin-robbins-pecene-so-slivkami-1l-4858,Перекус,"Лето, солнце, жара",1657052141,perekrestok
188,"Мороженое сливочное Baskin Robbins Шоколадная крошка 14%, 500мл","619,99 ₽",,/cat/421/p/morozenoe-slivocnoe-baskin-robbins-sokoladnaa-kroska-14-500ml-3485130,Перекус,"Лето, солнце, жара",1657052141,perekrestok
189,"Пломбир Чистая линия Пломбироешка ванильный 12%, 450г","599,99 ₽",,/cat/421/p/plombir-cistaa-linia-plombiroeska-vanilnyj-12-450g-3454242,Перекус,"Лето, солнце, жара",1657052141,perekrestok
190,"Мороженое Зелёная Линия Соленая карамель с шоколадным трюфелем пломбир 15%, 300г","359,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-solenaa-karamel-s-sokoladnym-trufelem-plombir-15-300g-4210650,Перекус,"Лето, солнце, жара",1657052141,perekrestok
191,"Мороженое Baskin Robbins Клубничное Отличное, 500мл","639,99 ₽",,/cat/421/p/morozenoe-baskin-robbins-klubnicnoe-otlicnoe-500ml-4841,Перекус,"Лето, солнце, жара",1657052141,perekrestok
192,"Мороженое Зелёная Линия Малиновый пирог с белым шоколадом пломбир 15%, 300г","359,99 ₽",,/cat/349/p/morozenoe-zelenaa-linia-malinovyj-pirog-s-belym-sokoladom-plombir-15-300g-4210655,Перекус,"Лето, солнце, жара",1657052141,perekrestok
193,"Сорбет Amore с нежной малиной 0%, 300мл","449,99 ₽",,/cat/421/p/sorbet-amore-s-neznoj-malinoj-0-300ml-3622082,Перекус,"Лето, солнце, жара",1657052141,perekrestok
194,"Сорбет Зелёная Линия Малина-Личи, 300г","459,99 ₽",,/cat/349/p/sorbet-zelenaa-linia-malina-lici-300g-4210653,Перекус,"Лето, солнце, жара",1657052141,perekrestok
